#    iter       q 
     0 1.8594603015
  8569 1.8592715810e+00 1.4469909436e-04
  8571 1.8592715810e+00 1.4431927213e-04
  8573 1.8592715810e+00 1.4394020880e-04
  8575 1.8592715810e+00 1.4356190283e-04
  8577 1.8592715810e+00 1.4318435272e-04
  8579 1.8592818023e+00 1.4280755695e-04
  8581 1.8592818023e+00 1.4243151402e-04
  8583 1.8592818023e+00 1.4205622243e-04
  8585 1.8592818023e+00 1.4168168067e-04
  8587 1.8592818023e+00 1.4130788725e-04
  8589 1.8592818023e+00 1.4093484066e-04
  8591 1.8592818023e+00 1.4056253942e-04
  8593 1.8592818023e+00 1.4019098204e-04
  8595 1.8592818023e+00 1.3982016703e-04
  8597 1.8592818023e+00 1.3945009292e-04
  8599 1.8592818023e+00 1.3908075821e-04
  8601 1.8592818023e+00 1.3871216143e-04
  8603 1.8592818023e+00 1.3834430111e-04
  8605 1.8592818023e+00 1.3797717577e-04
  8607 1.8592818023e+00 1.3761078395e-04
  8609 1.8592818023e+00 1.3724512418e-04
  8611 1.8592818023e+00 1.3688019500e-04
  8613 1.8592818023e+00 1.3651599495e-04
  8615 1.8592818023e+00 1.3615252257e-04
  8617 1.8592818023e+00 1.3578977641e-04
  8619 1.8592818023e+00 1.3542775502e-04
  8621 1.8592818023e+00 1.3506645695e-04
  8623 1.8592818023e+00 1.3470588075e-04
  8625 1.8592818023e+00 1.3434602498e-04
  8627 1.8592818023e+00 1.3398688820e-04
  8629 1.8592818023e+00 1.3362846898e-04
  8631 1.8592818023e+00 1.3327076589e-04
  8633 1.8592818023e+00 1.3291377748e-04
  8635 1.8592818023e+00 1.3255750234e-04
  8637 1.8592818023e+00 1.3220193903e-04
  8639 1.8592818023e+00 1.3184708614e-04
  8641 1.8592818023e+00 1.3149294225e-04
  8643 1.8592818023e+00 1.3113950594e-04
  8645 1.8592818023e+00 1.3078677579e-04
  8647 1.8592818023e+00 1.3043475040e-04
  8649 1.8592635731e+00 1.3008342836e-04
  8651 1.8592635731e+00 1.2973280826e-04
  8653 1.8592635731e+00 1.2938288869e-04
  8655 1.8592635731e+00 1.2903366827e-04
  8657 1.8592635731e+00 1.2868514559e-04
  8659 1.8592635731e+00 1.2833731926e-04
  8661 1.8592635731e+00 1.2799018789e-04
  8663 1.8592635731e+00 1.2764375008e-04
  8665 1.8592635731e+00 1.2729800446e-04
  8667 1.8592635731e+00 1.2695294964e-04
  8669 1.8592635731e+00 1.2660858424e-04
  8671 1.8592635731e+00 1.2626490688e-04
  8673 1.8592635731e+00 1.2592191619e-04
  8675 1.8592635731e+00 1.2557961079e-04
  8677 1.8592635731e+00 1.2523798933e-04
  8679 1.8592635731e+00 1.2489705042e-04
  8681 1.8592635731e+00 1.2455679271e-04
  8683 1.8592635731e+00 1.2421721483e-04
  8685 1.8592635731e+00 1.2387831543e-04
  8687 1.8592635731e+00 1.2354009315e-04
  8689 1.8592635731e+00 1.2320254664e-04
  8691 1.8592635731e+00 1.2286567455e-04
  8693 1.8592635731e+00 1.2252947553e-04
  8695 1.8592635731e+00 1.2219394824e-04
  8697 1.8592635731e+00 1.2185909133e-04
  8699 1.8592635731e+00 1.2152490346e-04
  8701 1.8592635731e+00 1.2119138331e-04
  8703 1.8592635731e+00 1.2085852952e-04
  8705 1.8592635731e+00 1.2052634078e-04
  8707 1.8592635731e+00 1.2019481575e-04
  8709 1.8592635731e+00 1.1986395311e-04
  8711 1.8592635731e+00 1.1953375153e-04
  8713 1.8592635731e+00 1.1920420970e-04
  8715 1.8592635731e+00 1.1887532629e-04
  8717 1.8592635731e+00 1.1854709999e-04
  8719 1.8592635731e+00 1.1821952949e-04
  8721 1.8592635731e+00 1.1789261348e-04
  8723 1.8592635731e+00 1.1756635064e-04
  8725 1.8592635731e+00 1.1724073967e-04
  8727 1.8592635731e+00 1.1691577928e-04
  8729 1.8592635731e+00 1.1659146816e-04
  8731 1.8592635731e+00 1.1626780501e-04
  8733 1.8594417725e+00 1.1594478855e-04
  8735 1.8594312334e+00 1.1562241746e-04
  8737 1.8594312334e+00 1.1530069048e-04
  8739 1.8594312334e+00 1.1497960631e-04
  8741 1.8594312334e+00 1.1465916367e-04
  8743 1.8594312334e+00 1.1433936126e-04
  8745 1.8594312334e+00 1.1402019783e-04
  8747 1.8594312334e+00 1.1370167208e-04
  8749 1.8594312334e+00 1.1338378275e-04
  8751 1.8594312334e+00 1.1306652857e-04
  8753 1.8594312334e+00 1.1274990825e-04
  8755 1.8594312334e+00 1.1243392055e-04
  8757 1.8594312334e+00 1.1211856419e-04
  8759 1.8594312334e+00 1.1180383791e-04
  8761 1.8594312334e+00 1.1148974045e-04
  8763 1.8594312334e+00 1.1117627056e-04
  8765 1.8594312334e+00 1.1086342699e-04
  8767 1.8594312334e+00 1.1055120847e-04
  8769 1.8594312334e+00 1.1023961377e-04
  8771 1.8594312334e+00 1.0992864164e-04
  8773 1.8594312334e+00 1.0961829083e-04
  8775 1.8594312334e+00 1.0930856010e-04
  8777 1.8594312334e+00 1.0899944821e-04
  8779 1.8594312334e+00 1.0869095393e-04
  8781 1.8594312334e+00 1.0838307602e-04
  8783 1.8594417725e+00 1.0807581325e-04
  8785 1.8594417725e+00 1.0776916439e-04
  8787 1.8594417725e+00 1.0746312822e-04
  8789 1.8594417725e+00 1.0715770351e-04
  8791 1.8594417725e+00 1.0685288904e-04
  8793 1.8594417725e+00 1.0654868358e-04
  8795 1.8594417725e+00 1.0624508593e-04
  8797 1.8594417725e+00 1.0594209487e-04
  8799 1.8594417725e+00 1.0563970919e-04
  8801 1.8594417725e+00 1.0533792767e-04
  8803 1.8594417725e+00 1.0503674911e-04
  8805 1.8594417725e+00 1.0473617231e-04
  8807 1.8594417725e+00 1.0443619606e-04
  8809 1.8594417725e+00 1.0413681916e-04
  8811 1.8594417725e+00 1.0383804042e-04
  8813 1.8594417725e+00 1.0353985863e-04
  8815 1.8594417725e+00 1.0324227262e-04
  8817 1.8594417725e+00 1.0294528118e-04
  8819 1.8594417725e+00 1.0264888314e-04
  8821 1.8594417725e+00 1.0235307729e-04
  8823 1.8594417725e+00 1.0205786247e-04
  8825 1.8594417725e+00 1.0176323748e-04
  8827 1.8594417725e+00 1.0146920116e-04
  8829 1.8594417725e+00 1.0117575232e-04
  8831 1.8594417725e+00 1.0088288980e-04
  8833 1.8594417725e+00 1.0059061241e-04
  8835 1.8594417725e+00 1.0029891899e-04
  8837 1.8594417725e+00 1.0000780838e-04
  8839 1.8594417725e+00 9.9717279410e-05
  8841 1.8594417725e+00 9.9427330914e-05
  8843 1.8594417725e+00 9.9137961736e-05
  8845 1.8594417725e+00 9.8849170718e-05
  8847 1.8594417725e+00 9.8560956704e-05
  8849 1.8594417725e+00 9.8273318543e-05
  8851 1.8594417725e+00 9.7986255083e-05
  8853 1.8594417725e+00 9.7699765176e-05
  8855 1.8594417725e+00 9.7413847677e-05
  8857 1.8594417725e+00 9.7128501441e-05
  8859 1.8594417725e+00 9.6843725327e-05
  8861 1.8594417725e+00 9.6559518196e-05
  8863 1.8594417725e+00 9.6275878911e-05
  8865 1.8594417725e+00 9.5992806338e-05
  8867 1.8594417725e+00 9.5710299345e-05
  8869 1.8594417725e+00 9.5428356801e-05
  8871 1.8594417725e+00 9.5146977578e-05
  8873 1.8594417725e+00 9.4866160552e-05
  8875 1.8594417725e+00 9.4585904598e-05
  8877 1.8594417725e+00 9.4306208596e-05
  8879 1.8594417725e+00 9.4027071427e-05
  8881 1.8594417725e+00 9.3748491974e-05
  8883 1.8594417725e+00 9.3470469124e-05
  8885 1.8594417725e+00 9.3193001763e-05
  8887 1.8594417725e+00 9.2916088783e-05
  8889 1.8594417725e+00 9.2639729075e-05
  8891 1.8594417725e+00 9.2363921535e-05
  8893 1.8594417725e+00 9.2088665058e-05
  8895 1.8594417725e+00 9.1813958544e-05
  8897 1.8594417725e+00 9.1539800894e-05
  8899 1.8594417725e+00 9.1266191011e-05
  8901 1.8594417725e+00 9.0993127801e-05
  8903 1.8594417725e+00 9.0720610172e-05
  8905 1.8594417725e+00 9.0448637033e-05
  8907 1.8594417725e+00 9.0177207298e-05
  8909 1.8594417725e+00 8.9906319879e-05
  8911 1.8594417725e+00 8.9635973693e-05
  8913 1.8594603015e+00 8.9366167660e-05
  8915 1.8594603015e+00 8.9096900699e-05
  8917 1.8594603015e+00 8.8828171734e-05
  8919 1.8594603015e+00 8.8559979690e-05
  8921 1.8594603015e+00 8.8292323494e-05
  8923 1.8594603015e+00 8.8025202076e-05
  8925 1.8594603015e+00 8.7758614366e-05
  8927 1.8594603015e+00 8.7492559299e-05
  8929 1.8594603015e+00 8.7227035810e-05
  8931 1.8594603015e+00 8.6962042838e-05
  8933 1.8594603015e+00 8.6697579322e-05
  8935 1.8594603015e+00 8.6433644204e-05
  8937 1.8594603015e+00 8.6170236430e-05
  8939 1.8594603015e+00 8.5907354944e-05
  8941 1.8594603015e+00 8.5644998696e-05
  8943 1.8594603015e+00 8.5383166636e-05
  8945 1.8594603015e+00 8.5121857716e-05
  8947 1.8594417725e+00 8.4861070893e-05
  8949 1.8594417725e+00 8.4600805121e-05
  8951 1.8594417725e+00 8.4341059361e-05
  8953 1.8594417725e+00 8.4081832574e-05
  8955 1.8594417725e+00 8.3823123722e-05
  8957 1.8594417725e+00 8.3564931770e-05
  8959 1.8594417725e+00 8.3307255687e-05
  8961 1.8594417725e+00 8.3050094440e-05
  8963 1.8594417725e+00 8.2793447002e-05
  8965 1.8594417725e+00 8.2537312347e-05
  8967 1.8594417725e+00 8.2281689448e-05
  8969 1.8594417725e+00 8.2026577284e-05
  8971 1.8594417725e+00 8.1771974835e-05
  8973 1.8594417725e+00 8.1517881082e-05
  8975 1.8594417725e+00 8.1264295008e-05
  8977 1.8594417725e+00 8.1011215600e-05
  8979 1.8594417725e+00 8.0758641845e-05
  8981 1.8594417725e+00 8.0506572732e-05
  8983 1.8594417725e+00 8.0255007254e-05
  8985 1.8594417725e+00 8.0003944404e-05
  8987 1.8594417725e+00 7.9753383178e-05
  8989 1.8594417725e+00 7.9503322573e-05
  8991 1.8594417725e+00 7.9253761590e-05
  8993 1.8594417725e+00 7.9004699231e-05
  8995 1.8594417725e+00 7.8756134498e-05
  8997 1.8594417725e+00 7.8508066397e-05
  8999 1.8594417725e+00 7.8260493937e-05
  9001 1.8594417725e+00 7.8013416128e-05
  9003 1.8594417725e+00 7.7766831980e-05
  9005 1.8594417725e+00 7.7520740507e-05
  9007 1.8594417725e+00 7.7275140726e-05
  9009 1.8594417725e+00 7.7030031653e-05
  9011 1.8594417725e+00 7.6785412309e-05
  9013 1.8594417725e+00 7.6541281714e-05
  9015 1.8594417725e+00 7.6297638893e-05
  9017 1.8594417725e+00 7.6054482870e-05
  9019 1.8594417725e+00 7.5811812673e-05
  9021 1.8594417725e+00 7.5569627332e-05
  9023 1.8594603015e+00 7.5327925877e-05
  9025 1.8594603015e+00 7.5086707343e-05
  9027 1.8594603015e+00 7.4845970763e-05
  9029 1.8594603015e+00 7.4605715175e-05
  9031 1.8594603015e+00 7.4365939618e-05
  9033 1.8594603015e+00 7.4126643133e-05
  9035 1.8594603015e+00 7.3887824763e-05
  9037 1.8594603015e+00 7.3649483552e-05
  9039 1.8594603015e+00 7.3411618547e-05
  9041 1.8594603015e+00 7.3174228797e-05
  9043 1.8594603015e+00 7.2937313351e-05
  9045 1.8594603015e+00 7.2700871264e-05
  9047 1.8594603015e+00 7.2464901588e-05
  9049 1.8594603015e+00 7.2229403379e-05
  9051 1.8594603015e+00 7.1994375696e-05
  9053 1.8594603015e+00 7.1759817599e-05
  9055 1.8594603015e+00 7.1525728149e-05
  9057 1.8594603015e+00 7.1292106411e-05
  9059 1.8594603015e+00 7.1058951449e-05
  9061 1.8594603015e+00 7.0826262330e-05
  9063 1.8594603015e+00 7.0594038125e-05
  9065 1.8594603015e+00 7.0362277904e-05
  9067 1.8594603015e+00 7.0130980741e-05
  9069 1.8594603015e+00 6.9900145709e-05
  9071 1.8594603015e+00 6.9669771886e-05
  9073 1.8594603015e+00 6.9439858351e-05
  9075 1.8594603015e+00 6.9210404183e-05
  9077 1.8594603015e+00 6.8981408464e-05
  9079 1.8594603015e+00 6.8752870280e-05
  9081 1.8594603015e+00 6.8524788715e-05
  9083 1.8594603015e+00 6.8297162857e-05
  9085 1.8594603015e+00 6.8069991796e-05
  9087 1.8594499116e+00 6.7843274623e-05
  9089 1.8594499116e+00 6.7617010432e-05
  9091 1.8594499116e+00 6.7391198316e-05
  9093 1.8594499116e+00 6.7165837374e-05
  9095 1.8594499116e+00 6.6940926703e-05
  9097 1.8594499116e+00 6.6716465403e-05
  9099 1.8594499116e+00 6.6492452578e-05
  9101 1.8594499116e+00 6.6268887330e-05
  9103 1.8594499116e+00 6.6045768767e-05
  9105 1.8594499116e+00 6.5823095994e-05
  9107 1.8594499116e+00 6.5600868122e-05
  9109 1.8594499116e+00 6.5379084262e-05
  9111 1.8594499116e+00 6.5157743526e-05
  9113 1.8594499116e+00 6.4936845029e-05
  9115 1.8594499116e+00 6.4716387887e-05
  9117 1.8594499116e+00 6.4496371219e-05
  9119 1.8594499116e+00 6.4276794145e-05
  9121 1.8594499116e+00 6.4057655786e-05
  9123 1.8594499116e+00 6.3838955266e-05
  9125 1.8594499116e+00 6.3620691710e-05
  9127 1.8594499116e+00 6.3402864245e-05
  9129 1.8594499116e+00 6.3185471999e-05
  9131 1.8594499116e+00 6.2968514103e-05
  9133 1.8594499116e+00 6.2751989689e-05
  9135 1.8594499116e+00 6.2535897892e-05
  9137 1.8594499116e+00 6.2320237846e-05
  9139 1.8594499116e+00 6.2105008689e-05
  9141 1.8594499116e+00 6.1890209560e-05
  9143 1.8594499116e+00 6.1675839601e-05
  9145 1.8594499116e+00 6.1461897952e-05
  9147 1.8594499116e+00 6.1248383760e-05
  9149 1.8594499116e+00 6.1035296169e-05
  9151 1.8594499116e+00 6.0822634327e-05
  9153 1.8594499116e+00 6.0610397384e-05
  9155 1.8594499116e+00 6.0398584491e-05
  9157 1.8594499116e+00 6.0187194800e-05
  9159 1.8594499116e+00 5.9976227466e-05
  9161 1.8594499116e+00 5.9765681645e-05
  9163 1.8594499116e+00 5.9555556495e-05
  9165 1.8594499116e+00 5.9345851175e-05
  9167 1.8594499116e+00 5.9136564847e-05
  9169 1.8594499116e+00 5.8927696673e-05
  9171 1.8594499116e+00 5.8719245818e-05
  9173 1.8594499116e+00 5.8511211448e-05
  9175 1.8594499116e+00 5.8303592731e-05
  9177 1.8594499116e+00 5.8096388837e-05
  9179 1.8594499116e+00 5.7889598936e-05
  9181 1.8594499116e+00 5.7683222201e-05
  9183 1.8594499116e+00 5.7477257808e-05
  9185 1.8594499116e+00 5.7271704932e-05
  9187 1.8594499116e+00 5.7066562751e-05
  9189 1.8594499116e+00 5.6861830444e-05
  9191 1.8594499116e+00 5.6657507192e-05
  9193 1.8594499116e+00 5.6453592179e-05
  9195 1.8594499116e+00 5.6250084588e-05
  9197 1.8594499116e+00 5.6046983605e-05
  9199 1.8594499116e+00 5.5844288419e-05
  9201 1.8594499116e+00 5.5641998218e-05
  9203 1.8594499116e+00 5.5440112192e-05
  9205 1.8594499116e+00 5.5238629536e-05
  9207 1.8594499116e+00 5.5037549442e-05
  9209 1.8594499116e+00 5.4836871106e-05
  9211 1.8594499116e+00 5.4636593726e-05
  9213 1.8594499116e+00 5.4436716500e-05
  9215 1.8594499116e+00 5.4237238630e-05
  9217 1.8594499116e+00 5.4038159316e-05
  9219 1.8594499116e+00 5.3839477763e-05
  9221 1.8594499116e+00 5.3641193176e-05
  9223 1.8594499116e+00 5.3443304762e-05
  9225 1.8594499116e+00 5.3245811730e-05
  9227 1.8594499116e+00 5.3048713288e-05
  9229 1.8594499116e+00 5.2852008650e-05
  9231 1.8594499116e+00 5.2655697028e-05
  9233 1.8594499116e+00 5.2459777636e-05
  9235 1.8594499116e+00 5.2264249692e-05
  9237 1.8594499116e+00 5.2069112413e-05
  9239 1.8594603015e+00 5.1874365019e-05
  9241 1.8594603015e+00 5.1680006730e-05
  9243 1.8594603015e+00 5.1486036769e-05
  9245 1.8594603015e+00 5.1292454360e-05
  9247 1.8594603015e+00 5.1099258729e-05
  9249 1.8594603015e+00 5.0906449104e-05
  9251 1.8594603015e+00 5.0714024712e-05
  9253 1.8594603015e+00 5.0521984785e-05
  9255 1.8594603015e+00 5.0330328553e-05
  9257 1.8594603015e+00 5.0139055251e-05
  9259 1.8594603015e+00 4.9948164113e-05
  9261 1.8594603015e+00 4.9757654376e-05
  9263 1.8594603015e+00 4.9567525278e-05
  9265 1.8594603015e+00 4.9377776058e-05
  9267 1.8594603015e+00 4.9188405957e-05
  9269 1.8594603015e+00 4.8999414218e-05
  9271 1.8594603015e+00 4.8810800084e-05
  9273 1.8594603015e+00 4.8622562802e-05
  9275 1.8594603015e+00 4.8434701618e-05
  9277 1.8592818023e+00 4.8247215781e-05
  9279 1.8592818023e+00 4.8060104542e-05
  9281 1.8592818023e+00 4.7873367150e-05
  9283 1.8592818023e+00 4.7687002860e-05
  9285 1.8592818023e+00 4.7501010926e-05
  9287 1.8592818023e+00 4.7315390605e-05
  9289 1.8592818023e+00 4.7130141153e-05
  9291 1.8592818023e+00 4.6945261829e-05
  9293 1.8592818023e+00 4.6760751895e-05
  9295 1.8592818023e+00 4.6576610612e-05
  9297 1.8592818023e+00 4.6392837243e-05
  9299 1.8592818023e+00 4.6209431054e-05
  9301 1.8592818023e+00 4.6026391311e-05
  9303 1.8592818023e+00 4.5843717281e-05
  9305 1.8592715810e+00 4.5661408234e-05
  9307 1.8592715810e+00 4.5479463441e-05
  9309 1.8592715810e+00 4.5297882174e-05
  9311 1.8592715810e+00 4.5116663706e-05
  9313 1.8592715810e+00 4.4935807314e-05
  9315 1.8592715810e+00 4.4755312272e-05
  9317 1.8592715810e+00 4.4575177860e-05
  9319 1.8592715810e+00 4.4395403357e-05
  9321 1.8592715810e+00 4.4215988043e-05
  9323 1.8592715810e+00 4.4036931202e-05
  9325 1.8592715810e+00 4.3858232116e-05
  9327 1.8592715810e+00 4.3679890071e-05
  9329 1.8592715810e+00 4.3501904354e-05
  9331 1.8592715810e+00 4.3324274253e-05
  9333 1.8592715810e+00 4.3146999056e-05
  9335 1.8592715810e+00 4.2970078056e-05
  9337 1.8592715810e+00 4.2793510544e-05
  9339 1.8592715810e+00 4.2617295815e-05
  9341 1.8592715810e+00 4.2441433162e-05
  9343 1.8592715810e+00 4.2265921884e-05
  9345 1.8592715810e+00 4.2090761277e-05
  9347 1.8592715810e+00 4.1915950641e-05
  9349 1.8592715810e+00 4.1741489278e-05
  9351 1.8592715810e+00 4.1567376488e-05
  9353 1.8592715810e+00 4.1393611576e-05
  9355 1.8592715810e+00 4.1220193846e-05
  9357 1.8592715810e+00 4.1047122605e-05
  9359 1.8592715810e+00 4.0874397161e-05
  9361 1.8592715810e+00 4.0702016823e-05
  9363 1.8592715810e+00 4.0529980900e-05
  9365 1.8592715810e+00 4.0358288706e-05
  9367 1.8592715810e+00 4.0186939553e-05
  9369 1.8592715810e+00 4.0015932755e-05
  9371 1.8592715810e+00 3.9845267630e-05
  9373 1.8592715810e+00 3.9674943493e-05
  9375 1.8592715810e+00 3.9504959665e-05
  9377 1.8592715810e+00 3.9335315464e-05
  9379 1.8592715810e+00 3.9166010213e-05
  9381 1.8592715810e+00 3.8997043234e-05
  9383 1.8592715810e+00 3.8828413851e-05
  9385 1.8592715810e+00 3.8660121390e-05
  9387 1.8592715810e+00 3.8492165177e-05
  9389 1.8592715810e+00 3.8324544541e-05
  9391 1.8592715810e+00 3.8157258812e-05
  9393 1.8592715810e+00 3.7990307319e-05
  9395 1.8592715810e+00 3.7823689396e-05
  9397 1.8592715810e+00 3.7657404376e-05
  9399 1.8592715810e+00 3.7491451593e-05
  9401 1.8592715810e+00 3.7325830384e-05
  9403 1.8592715810e+00 3.7160540087e-05
  9405 1.8592715810e+00 3.6995580040e-05
  9407 1.8592715810e+00 3.6830949583e-05
  9409 1.8592715810e+00 3.6666648058e-05
  9411 1.8592715810e+00 3.6502674808e-05
  9413 1.8592715810e+00 3.6339029176e-05
  9415 1.8592715810e+00 3.6175710509e-05
  9417 1.8592715810e+00 3.6012718153e-05
  9419 1.8592715810e+00 3.5850051455e-05
  9421 1.8592715810e+00 3.5687709766e-05
  9423 1.8592715810e+00 3.5525692436e-05
  9425 1.8592715810e+00 3.5363998817e-05
  9427 1.8592715810e+00 3.5202628261e-05
  9429 1.8592715810e+00 3.5041580125e-05
  9431 1.8592715810e+00 3.4880853762e-05
  9433 1.8592715810e+00 3.4720448531e-05
  9435 1.8592715810e+00 3.4560363790e-05
  9437 1.8592715810e+00 3.4400598899e-05
  9439 1.8592715810e+00 3.4241153218e-05
  9441 1.8592715810e+00 3.4082026110e-05
  9443 1.8592715810e+00 3.3923216938e-05
  9445 1.8592715810e+00 3.3764725066e-05
  9447 1.8592715810e+00 3.3606549862e-05
  9449 1.8592715810e+00 3.3448690692e-05
  9451 1.8592715810e+00 3.3291146925e-05
  9453 1.8592715810e+00 3.3133917931e-05
  9455 1.8592715810e+00 3.2977003080e-05
  9457 1.8592715810e+00 3.2820401745e-05
  9459 1.8592715810e+00 3.2664113300e-05
  9461 1.8592715810e+00 3.2508137120e-05
  9463 1.8592715810e+00 3.2352472580e-05
  9465 1.8592715810e+00 3.2197119058e-05
  9467 1.8592715810e+00 3.2042075933e-05
  9469 1.8592715810e+00 3.1887342584e-05
  9471 1.8592715810e+00 3.1732918392e-05
  9473 1.8592715810e+00 3.1578802741e-05
  9475 1.8592715810e+00 3.1424995012e-05
  9477 1.8592715810e+00 3.1271494592e-05
  9479 1.8592715810e+00 3.1118300865e-05
  9481 1.8592715810e+00 3.0965413220e-05
  9483 1.8592715810e+00 3.0812831045e-05
  9485 1.8592715810e+00 3.0660553728e-05
  9487 1.8592715810e+00 3.0508580663e-05
  9489 1.8592715810e+00 3.0356911239e-05
  9491 1.8592715810e+00 3.0205544852e-05
  9493 1.8592715810e+00 3.0054480894e-05
  9495 1.8592715810e+00 2.9903718763e-05
  9497 1.8592715810e+00 2.9753257854e-05
  9499 1.8592715810e+00 2.9603097567e-05
  9501 1.8592715810e+00 2.9453237300e-05
  9503 1.8592715810e+00 2.9303676454e-05
  9505 1.8592715810e+00 2.9154414431e-05
  9507 1.8592715810e+00 2.9005450634e-05
  9509 1.8592715810e+00 2.8856784466e-05
  9511 1.8592715810e+00 2.8708415334e-05
  9513 1.8592715810e+00 2.8560342643e-05
  9515 1.8592715810e+00 2.8412565802e-05
  9517 1.8592715810e+00 2.8265084219e-05
  9519 1.8592715810e+00 2.8117897305e-05
  9521 1.8592715810e+00 2.7971004470e-05
  9523 1.8592715810e+00 2.7824405127e-05
  9525 1.8592715810e+00 2.7678098690e-05
  9527 1.8592715810e+00 2.7532084573e-05
  9529 1.8592715810e+00 2.7386362193e-05
  9531 1.8592715810e+00 2.7240930966e-05
  9533 1.8592715810e+00 2.7095790311e-05
  9535 1.8592715810e+00 2.6950939648e-05
  9537 1.8592715810e+00 2.6806378396e-05
  9539 1.8592715810e+00 2.6662105978e-05
  9541 1.8592715810e+00 2.6518121816e-05
  9543 1.8592715810e+00 2.6374425334e-05
  9545 1.8592715810e+00 2.6231015959e-05
  9547 1.8592715810e+00 2.6087893116e-05
  9549 1.8592715810e+00 2.5945056232e-05
  9551 1.8592715810e+00 2.5802504736e-05
  9553 1.8592715810e+00 2.5660238059e-05
  9555 1.8592715810e+00 2.5518255631e-05
  9557 1.8592715810e+00 2.5376556883e-05
  9559 1.8592715810e+00 2.5235141250e-05
  9561 1.8592715810e+00 2.5094008166e-05
  9563 1.8592715810e+00 2.4953157066e-05
  9565 1.8592715810e+00 2.4812587386e-05
  9567 1.8592715810e+00 2.4672298565e-05
  9569 1.8592715810e+00 2.4532290041e-05
  9571 1.8592715810e+00 2.4392561254e-05
  9573 1.8592715810e+00 2.4253111646e-05
  9575 1.8592715810e+00 2.4113940658e-05
  9577 1.8592715810e+00 2.3975047733e-05
  9579 1.8592715810e+00 2.3836432318e-05
  9581 1.8592715810e+00 2.3698093856e-05
  9583 1.8592715810e+00 2.3560031794e-05
  9585 1.8592715810e+00 2.3422245580e-05
  9587 1.8592715810e+00 2.3284734664e-05
  9589 1.8592715810e+00 2.3147498495e-05
  9591 1.8592715810e+00 2.3010536523e-05
  9593 1.8592715810e+00 2.2873848202e-05
  9595 1.8592715810e+00 2.2737432984e-05
  9597 1.8592715810e+00 2.2601290324e-05
  9599 1.8592715810e+00 2.2465419678e-05
